Log file open, 04/08/15 00:28:48
LogInit:Display: Running engine for game: Mayhem3d
LogInit: Version: 4.7.2-2467323+++depot+UE4-Releases+4.7
LogInit: API Version: 2455222
LogInit: Compiled (64-bit): Mar  2 2015 23:16:34
	Mayhem3d/Saved/Backup/LobbyWidget_2015-04-08-00-15-17.uasset
	Mayhem3d/Saved/Backup/LobbyWidget_2015-04-08-00-28-06.uasset
	Mayhem3d/Saved/Backup/Lobby_2015-04-07-21-25-59.umap
	Mayhem3d/Saved/Backup/Lobby_2015-04-08-00-17-24.umap
	Mayhem3d/Saved/Config/
	Mayhem3d/Saved/HardwareSurvey/
	Mayhem3d/Saved/Logs/

no changes added to commit (use "git add" and/or "git commit -a")
'
[2015.04.07-12.31.58:701][712]LogSourceControl: RunCommandInternalRaw: 'git symbolic-ref --short HEAD'
[2015.04.07-12.31.58:713][712]LogSourceControl: RunCommandInternalRaw: ExecProcess ReturnCode=0 OutResults='master
'
[2015.04.07-12.31.58:713][712]SourceControl: Info master
[2015.04.07-12.32.19:518][496]BlueprintLog: New page: Pre-PIE auto-recompile
[2015.04.07-12.32.19:521][496]LogPlayLevel: [PIE] Compiling MiniTDmatch_2 before PIE...
[2015.04.07-12.32.19:587][496]LogBlueprint:Warning: [compiler] Warning Node  Unknown  is not referencing a valid level actor
[2015.04.07-12.32.19:591][496]LogBlueprint:Warning: [compiler] Warning [0213.15] Compile of MiniTDmatch_2 successful, but with 1 Warning(s) [in 55 ms]
[2015.04.07-12.32.19:591][496]LogBlueprint:Warning: [compiler] Warning [0213.15] Compile of MiniTDmatch_2 successful, but with 2 Warning(s) [in 0 ms]
[2015.04.07-12.32.19:623][496]LogBlueprint:Warning: [compiler] Warning [0213.18] Compile of MiniTDmatch_2 successful, but with 3 Warning(s) [in 32 ms]
[2015.04.07-12.32.19:627][496]LogBlueprint:Warning: [compiler] Warning [0213.19] Compile of MiniTDmatch_2 successful, but with 4 Warning(s) [in 3 ms]
[2015.04.07-12.32.19:627][496]LogBlueprint:Warning: [compiler] Warning [0213.19] Compile of MiniTDmatch_2 successful, but with 5 Warning(s) [in 0 ms]
[2015.04.07-12.32.19:627][496]LogBlueprint:Warning: [compiler] Warning [0213.19] Compile of MiniTDmatch_2 successful, but with 6 Warning(s) [in 0 ms]
[2015.04.07-12.32.19:653][496]LogPlayLevel: PIE:  Blueprint regeneration took 135 ms (1 blueprints)
[2015.04.07-12.32.19:653][496]PIE: New page: PIE session: MiniTDmatch_2 (Apr 8, 2015, 12:32:19 PM)
[2015.04.07-12.32.19:694][496]LogBlueprint:Warning: FMemberReference::ResolveMember (UpdateRoundTimer) bSelfContext == true, but no scope supplied!
[2015.04.07-12.32.19:694][496]LogBlueprint:Warning: FMemberReference::ResolveMember (UpdateRoundTimer) bSelfContext == true, but no scope supplied!
[2015.04.07-12.32.19:695][496]LogBlueprint:Warning: FMemberReference::ResolveMember (TestForRoundEnd) bSelfContext == true, but no scope supplied!
[2015.04.07-12.32.19:695][496]LogBlueprint:Warning: FMemberReference::ResolveMember (TestForRoundEnd) bSelfContext == true, but no scope supplied!
[2015.04.07-12.32.19:695][496]LogBlueprint:Warning: FMemberReference::ResolveMember (UpdateHealth) bSelfContext == true, but no scope supplied!
[2015.04.07-12.32.19:695][496]LogBlueprint:Warning: FMemberReference::ResolveMember (UpdateHealth) bSelfContext == true, but no scope supplied!
[2015.04.07-12.32.19:695][496]LogBlueprint:Warning: FMemberReference::ResolveMember (UpdateTarget) bSelfContext == true, but no scope supplied!
[2015.04.07-12.32.19:695][496]LogBlueprint:Warning: FMemberReference::ResolveMember (UpdateTarget) bSelfContext == true, but no scope supplied!
[2015.04.07-12.32.19:695][496]LogBlueprint:Warning: FMemberReference::ResolveMember (UpdateCooldowns) bSelfContext == true, but no scope supplied!
[2015.04.07-12.32.19:695][496]LogBlueprint:Warning: FMemberReference::ResolveMember (UpdateCooldowns) bSelfContext == true, but no scope supplied!
[2015.04.07-12.32.19:695][496]LogBlueprint:Warning: FMemberReference::ResolveMember (UpdateAbility) bSelfContext == true, but no scope supplied!
[2015.04.07-12.32.19:695][496]LogBlueprint:Warning: FMemberReference::ResolveMember (UpdateAbility) bSelfContext == true, but no scope supplied!
[2015.04.07-12.32.19:695][496]LogBlueprint:Warning: FMemberReference::ResolveMember (UpdateCastBar) bSelfContext == true, but no scope supplied!
[2015.04.07-12.32.19:695][496]LogBlueprint:Warning: FMemberReference::ResolveMember (UpdateCastBar) bSelfContext == true, but no scope supplied!
[2015.04.07-12.32.19:695][496]LogBlueprint:Warning: FMemberReference::ResolveMember (UpdateScore) bSelfContext == true, but no scope supplied!
[2015.04.07-12.32.19:695][496]LogBlueprint:Warning: FMemberReference::ResolveMember (UpdateScore) bSelfContext == true, but no scope supplied!
[2015.04.07-12.32.19:696][496]LogBlueprint:Warning: FMemberReference::ResolveMember (UpdateCastFeedback) bSelfContext == true, but no scope supplied!
[2015.04.07-12.32.19:696][496]LogBlueprint:Warning: FMemberReference::ResolveMember (UpdateCastFeedback) bSelfContext == true, but no scope supplied!
[2015.04.07-12.32.19:710][496]LogPlayLevel: PIE: StaticDuplicateObject took: (0.048817s)
[2015.04.07-12.32.19:711][496]LogPlayLevel: PIE: World Init took: (0.000759s)
[2015.04.07-12.32.19:711][496]LogPlayLevel: PIE: Created PIE world by copying editor world from /Game/Maps/MiniTDmatch_2.MiniTDmatch_2 to /Game/Maps/UEDPIE_0_MiniTDmatch_2.MiniTDmatch_2 (0.049805s)
[2015.04.07-12.32.19:783][496]LogWorld: Game class is 'ThirdPersonGameMode_C'
[2015.04.07-12.32.19:785][496]LogAIModule: Creating AISystem for world MiniTDmatch_2
[2015.04.07-12.32.19:790][496]LogPhysics:Warning: PHYSX: ..\..\PhysXExtensions\src\ExtRigidBodyExt.cpp (234) 4 : computeMassAndInertia: Dynamic actor with illegal collision shapes
[2015.04.07-12.32.19:790][496]LogPhysics:Warning: PHYSX: ..\..\PhysXExtensions\src\ExtRigidBodyExt.cpp (283) 4 : PxRigidBodyExt::updateMassAndInertia: Mass and inertia computation failed, setting mass to 1 and inertia to (1,1,1)
[2015.04.07-12.32.19:806][496]LogPhysics:Warning: PHYSX: ..\..\PhysXExtensions\src\ExtRigidBodyExt.cpp (234) 4 : computeMassAndInertia: Dynamic actor with illegal collision shapes
[2015.04.07-12.32.19:806][496]LogPhysics:Warning: PHYSX: ..\..\PhysXExtensions\src\ExtRigidBodyExt.cpp (283) 4 : PxRigidBodyExt::updateMassAndInertia: Mass and inertia computation failed, setting mass to 1 and inertia to (1,1,1)
[2015.04.07-12.32.19:822][496]LogWorld: Bringing World /Game/Maps/UEDPIE_0_MiniTDmatch_2.MiniTDmatch_2 up for play (max tick rate 60) at 2015.04.08-00.32.19
[2015.04.07-12.32.19:823][496]LogWorld: Bringing up level for play took: 0.038073
[2015.04.07-12.32.19:832][496]PIE: Info Play in editor start time for /Game/Maps/UEDPIE_0_MiniTDmatch_2 0.045
[2015.04.07-12.32.19:901][496]LogRenderer:Warning: Reallocating scene render targets to support 1128x656 (Frame:9).
[2015.04.07-12.32.21:914][595]LogParticles: Destroying 0 GPU particle simulations for FXSystem 0x0000005042609940
[2015.04.07-12.32.28:561][978]LogContentBrowser:Verbose: The content browser source was changed by the sources view to '/Game/Maps'
[2015.04.07-12.32.29:565][ 39]LogSourceControl: RunCommandInternalRaw: 'git status --porcelain --ignored "C:/Users/Mike/Desktop/prototype 3/Mayhem3d/Content/Maps/EmptyMap.umap" "C:/Users/Mike/Desktop/prototype 3/Mayhem3d/Content/Maps/Lobby.umap" "C:/Users/Mike/Desktop/prototype 3/Mayhem3d/Content/Maps/MainMenu.umap" "C:/Users/Mike/Desktop/prototype 3/Mayhem3d/Content/Maps/MiniTDmatch_2.umap"'
[2015.04.07-12.32.29:583][ 40]LogSourceControl: RunCommandInternalRaw: ExecProcess ReturnCode=0 OutResults='?? Mayhem3d/Content/Maps/Lobby.umap
'
[2015.04.07-12.32.30:857][109]Cmd: MAP LOAD FILE="../../../../../../Users/Mike/Desktop/prototype 3/Mayhem3d/Content/Maps/MiniTDmatch_2.umap" TEMPLATE=0 SHOWPROGRESS=1 FEATURELEVEL=3
[2015.04.07-12.32.30:857][109]LightingResults: New page: Lighting Build
[2015.04.07-12.32.30:878][109]LoadErrors: New page: Loading map: MiniTDmatch_2.umap
[2015.04.07-12.32.30:978][109]MapCheck: New page: Map Check
[2015.04.07-12.32.30:978][109]LightingResults: New page: Lighting Build
[2015.04.07-12.32.30:999][109]LogParticles: Destroying 0 GPU particle simulations for FXSystem 0x000000503D8E20C0
[2015.04.07-12.32.31:009][109]LogLinker:Warning: Asset '../../../../../../Users/Mike/Desktop/prototype 3/Mayhem3d/Content/Maps/MiniTDmatch_2.umap' has been saved with empty engine version. The asset will be loaded but may be incompatible.
[2015.04.07-12.32.31:231][109]LogBlueprint:Warning: [compiler] Warning Node  Unknown  is not referencing a valid level actor
[2015.04.07-12.32.31:235][109]LogBlueprint:Warning: [compiler] Warning [0224.80] Compile of MiniTDmatch_2 successful, but with 1 Warning(s) [in 53 ms]
[2015.04.07-12.32.31:235][109]LogBlueprint:Warning: [compiler] Warning [0224.80] Compile of MiniTDmatch_2 successful, but with 2 Warning(s) [in 0 ms]
[2015.04.07-12.32.31:235][109]LogBlueprint:Warning: [compiler] Warning [0224.80] Compile of MiniTDmatch_2 successful, but with 3 Warning(s) [in 0 ms]
[2015.04.07-12.32.31:235][109]LogBlueprint:Warning: [compiler] Warning [0224.80] Compile of MiniTDmatch_2 successful, but with 4 Warning(s) [in 0 ms]
[2015.04.07-12.32.31:303][109]LogBlueprint:Warning: [compiler] Warning Node  Unknown  is not referencing a valid level actor
[2015.04.07-12.32.31:308][109]LogBlueprint:Warning: [compiler] Warning [0224.87] Compile of MiniTDmatch_2 successful, but with 1 Warning(s) [in 53 ms]
[2015.04.07-12.32.31:308][109]LogBlueprint:Warning: [compiler] Warning [0224.87] Compile of MiniTDmatch_2 successful, but with 2 Warning(s) [in 0 ms]
[2015.04.07-12.32.31:408][109]LogPhysics:Warning: PHYSX: ..\..\PhysXExtensions\src\ExtRigidBodyExt.cpp (234) 4 : computeMassAndInertia: Dynamic actor with illegal collision shapes
[2015.04.07-12.32.31:408][109]LogPhysics:Warning: PHYSX: ..\..\PhysXExtensions\src\ExtRigidBodyExt.cpp (283) 4 : PxRigidBodyExt::updateMassAndInertia: Mass and inertia computation failed, setting mass to 1 and inertia to (1,1,1)
[2015.04.07-12.32.31:434][109]LogPhysics:Warning: PHYSX: ..\..\PhysXExtensions\src\ExtRigidBodyExt.cpp (234) 4 : computeMassAndInertia: Dynamic actor with illegal collision shapes
[2015.04.07-12.32.31:434][109]LogPhysics:Warning: PHYSX: ..\..\PhysXExtensions\src\ExtRigidBodyExt.cpp (283) 4 : PxRigidBodyExt::updateMassAndInertia: Mass and inertia computation failed, setting mass to 1 and inertia to (1,1,1)
[2015.04.07-12.32.31:464][109]LogEditorServer: Finished looking for orphan Actors (0.000 secs)
[2015.04.07-12.32.31:464][109]LogAIModule: Creating AISystem for world MiniTDmatch_2
[2015.04.07-12.32.31:489][109]Cmd: MAP CHECKDEP
[2015.04.07-12.32.31:489][109]MapCheck: New page: MiniTDmatch_2 - Apr 8, 2015, 12:32:31 PM
[2015.04.07-12.32.31:601][109]MapCheck: Info Map check complete: 0 Error(s), 0 Warning(s), took 111.67ms to complete.
[2015.04.07-12.32.31:628][109]LogFileHelpers: Loading map 'MiniTDmatch_2' took 0.772
[2015.04.07-12.32.35:925][363]LogContentBrowser:Verbose: The content browser source was changed by the sources view to '/Game/Audio'
[2015.04.07-12.32.36:945][424]LogSourceControl: RunCommandInternalRaw: 'git status --porcelain --ignored "C:/Users/Mike/Desktop/prototype 3/Mayhem3d/Content/Audio/151237__owlstorm__hard-female-footstep-3.uasset" "C:/Users/Mike/Desktop/prototype 3/Mayhem3d/Content/Audio/151237__owlstorm__hard-female-footstep-3_Cue.uasset" "C:/Users/Mike/Desktop/prototype 3/Mayhem3d/Content/Audio/593369_Soundtrack-quotVerg.uasset" "C:/Users/Mike/Desktop/prototype 3/Mayhem3d/Content/Audio/610063_Protector.uasset" "C:/Users/Mike/Desktop/prototype 3/Mayhem3d/Content/Audio/611923_Hidden-Daggers.uasset" "C:/Users/Mike/Desktop/prototype 3/Mayhem3d/Content/Audio/611923_Hidden-Daggers_Cue.uasset" "C:/Users/Mike/Desktop/prototype 3/Mayhem3d/Content/Audio/614874_Kindred-Unknown.uasset" "C:/Users/Mike/Desktop/prototype 3/Mayhem3d/Content/Audio/614874_Kindred-Unknown_Cue.uasset"'
[2015.04.07-12.32.36:961][425]LogSourceControl: RunCommandInternalRaw: ExecProcess ReturnCode=0 OutResults=''
[2015.04.07-12.32.54:368][414]BlueprintLog: New page: Pre-PIE auto-recompile
[2015.04.07-12.32.54:368][414]LogPlayLevel: [PIE] Compiling MiniTDmatch_2 before PIE...
[2015.04.07-12.32.54:431][414]LogBlueprint:Warning: [compiler] Warning Node  Unknown  is not referencing a valid level actor
[2015.04.07-12.32.54:435][414]LogBlueprint:Warning: [compiler] Warning [0248.00] Compile of MiniTDmatch_2 successful, but with 1 Warning(s) [in 53 ms]
[2015.04.07-12.32.54:436][414]LogBlueprint:Warning: [compiler] Warning [0248.00] Compile of MiniTDmatch_2 successful, but with 2 Warning(s) [in 0 ms]
[2015.04.07-12.32.54:470][414]LogBlueprint:Warning: [compiler] Warning [0248.03] Compile of MiniTDmatch_2 successful, but with 3 Warning(s) [in 33 ms]
[2015.04.07-12.32.54:470][414]LogBlueprint:Warning: [compiler] Warning [0248.03] Compile of MiniTDmatch_2 successful, but with 4 Warning(s) [in 0 ms]
[2015.04.07-12.32.54:470][414]LogBlueprint:Warning: [compiler] Warning [0248.03] Compile of MiniTDmatch_2 successful, but with 5 Warning(s) [in 0 ms]
[2015.04.07-12.32.54:470][414]LogBlueprint:Warning: [compiler] Warning [0248.03] Compile of MiniTDmatch_2 successful, but with 6 Warning(s) [in 0 ms]
[2015.04.07-12.32.54:499][414]LogPlayLevel: PIE:  Blueprint regeneration took 130 ms (1 blueprints)
[2015.04.07-12.32.54:499][414]PIE: New page: PIE session: MiniTDmatch_2 (Apr 8, 2015, 12:32:54 PM)
[2015.04.07-12.32.54:535][414]LogBlueprint:Warning: FMemberReference::ResolveMember (UpdateRoundTimer) bSelfContext == true, but no scope supplied!
[2015.04.07-12.32.54:535][414]LogBlueprint:Warning: FMemberReference::ResolveMember (UpdateRoundTimer) bSelfContext == true, but no scope supplied!
[2015.04.07-12.32.54:535][414]LogBlueprint:Warning: FMemberReference::ResolveMember (TestForRoundEnd) bSelfContext == true, but no scope supplied!
[2015.04.07-12.32.54:535][414]LogBlueprint:Warning: FMemberReference::ResolveMember (TestForRoundEnd) bSelfContext == true, but no scope supplied!
[2015.04.07-12.32.54:535][414]LogBlueprint:Warning: FMemberReference::ResolveMember (UpdateHealth) bSelfContext == true, but no scope supplied!
[2015.04.07-12.32.54:535][414]LogBlueprint:Warning: FMemberReference::ResolveMember (UpdateHealth) bSelfContext == true, but no scope supplied!
[2015.04.07-12.32.54:535][414]LogBlueprint:Warning: FMemberReference::ResolveMember (UpdateTarget) bSelfContext == true, but no scope supplied!
[2015.04.07-12.32.54:535][414]LogBlueprint:Warning: FMemberReference::ResolveMember (UpdateTarget) bSelfContext == true, but no scope supplied!
[2015.04.07-12.32.54:535][414]LogBlueprint:Warning: FMemberReference::ResolveMember (UpdateCooldowns) bSelfContext == true, but no scope supplied!
[2015.04.07-12.32.54:535][414]LogBlueprint:Warning: FMemberReference::ResolveMember (UpdateCooldowns) bSelfContext == true, but no scope supplied!
[2015.04.07-12.32.54:536][414]LogBlueprint:Warning: FMemberReference::ResolveMember (UpdateAbility) bSelfContext == true, but no scope supplied!
[2015.04.07-12.32.54:536][414]LogBlueprint:Warning: FMemberReference::ResolveMember (UpdateAbility) bSelfContext == true, but no scope supplied!
[2015.04.07-12.32.54:536][414]LogBlueprint:Warning: FMemberReference::ResolveMember (UpdateCastBar) bSelfContext == true, but no scope supplied!
[2015.04.07-12.32.54:536][414]LogBlueprint:Warning: FMemberReference::ResolveMember (UpdateCastBar) bSelfContext == true, but no scope supplied!
[2015.04.07-12.32.54:536][414]LogBlueprint:Warning: FMemberReference::ResolveMember (UpdateScore) bSelfContext == true, but no scope supplied!
[2015.04.07-12.32.54:536][414]LogBlueprint:Warning: FMemberReference::ResolveMember (UpdateScore) bSelfContext == true, but no scope supplied!
[2015.04.07-12.32.54:536][414]LogBlueprint:Warning: FMemberReference::ResolveMember (UpdateCastFeedback) bSelfContext == true, but no scope supplied!
[2015.04.07-12.32.54:536][414]LogBlueprint:Warning: FMemberReference::ResolveMember (UpdateCastFeedback) bSelfContext == true, but no scope supplied!
[2015.04.07-12.32.54:551][414]LogPlayLevel: PIE: StaticDuplicateObject took: (0.051432s)
[2015.04.07-12.32.54:551][414]LogPlayLevel: PIE: World Init took: (0.000385s)
[2015.04.07-12.32.54:551][414]LogPlayLevel: PIE: Created PIE world by copying editor world from /Game/Maps/MiniTDmatch_2.MiniTDmatch_2 to /Game/Maps/UEDPIE_0_MiniTDmatch_2.MiniTDmatch_2 (0.051999s)
[2015.04.07-12.32.54:590][414]LogWorld: Game class is 'ThirdPersonGameMode_C'
[2015.04.07-12.32.54:591][414]LogAIModule: Creating AISystem for world MiniTDmatch_2
[2015.04.07-12.32.54:598][414]LogPhysics:Warning: PHYSX: ..\..\PhysXExtensions\src\ExtRigidBodyExt.cpp (234) 4 : computeMassAndInertia: Dynamic actor with illegal collision shapes
[2015.04.07-12.32.54:598][414]LogPhysics:Warning: PHYSX: ..\..\PhysXExtensions\src\ExtRigidBodyExt.cpp (283) 4 : PxRigidBodyExt::updateMassAndInertia: Mass and inertia computation failed, setting mass to 1 and inertia to (1,1,1)
[2015.04.07-12.32.54:613][414]LogPhysics:Warning: PHYSX: ..\..\PhysXExtensions\src\ExtRigidBodyExt.cpp (234) 4 : computeMassAndInertia: Dynamic actor with illegal collision shapes
[2015.04.07-12.32.54:613][414]LogPhysics:Warning: PHYSX: ..\..\PhysXExtensions\src\ExtRigidBodyExt.cpp (283) 4 : PxRigidBodyExt::updateMassAndInertia: Mass and inertia computation failed, setting mass to 1 and inertia to (1,1,1)
[2015.04.07-12.32.54:628][414]LogWorld: Bringing World /Game/Maps/UEDPIE_0_MiniTDmatch_2.MiniTDmatch_2 up for play (max tick rate 60) at 2015.04.08-00.32.54
[2015.04.07-12.32.54:629][414]LogWorld: Bringing up level for play took: 0.036012
[2015.04.07-12.32.54:634][414]PIE: Info Play in editor start time for /Game/Maps/UEDPIE_0_MiniTDmatch_2 0.847
[2015.04.07-12.33.17:902][801]LogParticles: Destroying 0 GPU particle simulations for FXSystem 0x0000005037595300
